year,artist,count,tag
"2016","MGMT","26","electronic"
"2016","Point Point","17","wonky"
"2016","Big Wild","22","electronic"
"2016","ZHU","28","House"
"2016","Humble Goods","33","null"
"2016","Friction","2","Drum and bass"
"2016","Hush","1","Hip-Hop"
"2016","Benjie","78","reggae"
"2016","Kid Cudi","3","Hip-Hop"
"2016","Lorn","6","idm"
"2016","Aperture Science Psychoacoustics Laboratory","6","Soundtrack"
"2016","Ambassadeurs","4","electronic"
"2016","Maduk","18","Drum and bass"
"2016","Miwata","3","indie"
"2016","Sia","6","female vocalists"
"2016","Aperture Science Psychoacoustic Laboratories","2","Soundtrack"
"2016","Pierce Fulton","1","dance"
"2016","Mikolai Stroinski","6","Soundtrack"
"2016","Nugat","7","Hip-Hop"
"2016","Jon Hopkins","9","ambient"
"2016","Snavs","3","trap"
"2016","San Holo","3","electronic"
"2016","El Huervo","9","electronic"
"2016","Megadrive","2","synthwave"
"2016","Parov Stelar","6","nu-jazz"
"2016","Lorde","1","pop"
"2016","Com Truise","27","chillwave"
"2016","Sunset","11","trance"
"2016","Haddaway","2","dance"
"2016","Veedel Kaztro","1","Hip-Hop"
"2016","Mr. Flash","8","electro"
"2016","Cashmere Cat","2","electronic"
"2016","Swindle","10","dubstep"
"2016","Busdriver","7","Hip-Hop"
"2016","Sebastian Ingrosso","7","House"
"2016","Gold Panda","6","electronic"
"2016","Depeche Mode","1","electronic"
"2016","Kenny Loggins","6","80s"
"2016","Laid Back","2","reggae"
"2016","Mark Ronson","19","funk"
"2016","Jake Chudnow","3","electronic"
"2016","Zedd","20","electronic"
"2016","SYV","1","Psychedelic Rock"
"2016","The Turtles","7","60s"
"2016","The Kills","1","Garage Rock"
"2016","Tomas Barfod","8","minimal"
"2016","The Weeknd","3","rnb"
"2016","Manu Chao","5","reggae"
"2016","Kranium","6","doom metal"
"2016","House of Pain","4","Hip-Hop"
"2016","Kollektiv Turmstrasse","20","minimal"
"2016","Modeselektor","10","electronic"
"2016","Jackson and His Computer Band","13","idm"
"2016","Honey Claws","1","Hip-Hop"
"2016","L'Orange","2","Hip-Hop"
"2016","Falside","2","instrumental hip-hop"
"2016","Dabrye","1","electronic"
"2016","Trolley Snatcha","1","dubstep"
"2016","Paris Jones","2","Hip-Hop"
"2016","I-Fire","7","reggae"
"2016","Sister Nancy","6","reggae"
"2016","Ohrbooten","10","reggae"
"2016","Iriepathie","4","reggae"
"2016","MISUN","8","pop"
"2016","Dela","2","Hip-Hop"
"2016","Audio","1","Drum and bass"
"2016","Dexter","25","electro"
"2016","Birdy Nam Nam","10","turntablism"
"2016","Blockhead","4","trip-hop"
"2016","Jonwayne","2","Hip-Hop"
"2016","Hermitude","5","instrumental hip-hop"
"2016","a-ha","5","80s"
"2016","Earl Sweatshirt","2","Hip-Hop"
"2016","Linkin Park","25","rock"
"2016","Marsimoto","21","Hip-Hop"
"2016","DJ Mehdi Feat. Chromeo","3","electronic"
"2016","Empire of the Sun","3","electronic"
"2016","The Glitch Mob","29","glitch"
"2016","Cypress Hill","9","Hip-Hop"
"2016","Mitch Murder","1","synthwave"
"2016","Wave Racer","1","electronic"
"2016","Hechizeros Band","3","latin"
"2016","James Njie","4","Progressive House"
"2016","Cut Copy","1","electronic"
"2016","Kamandi","3","New Zealand"
"2016","DAT ADAM","6","cloud rap"
"2016","Odd Future","8","Hip-Hop"
"2016","Mutated Forms","6","Drum and bass"
"2016","Carpet Patrol","8","instrumental hip-hop"
"2016","MSTRKRFT","1","electronic"
"2016","M83","9","electronic"
"2016","I Monster","6","electronic"
"2016","Alesia","7","electronic"
"2016","OFWGKTA","2","Hip-Hop"
"2016","L-Boy","1","Hip-Hop"
"2016","K.Flay","8","Hip-Hop"
"2016","Kölsch","7","techno"
"2016","The Clash","2","punk"
"2016","Ganja White Night","6","dubstep"
"2016","Oasis","3","britpop"
"2016","BVA","4","Hip-Hop"
"2016","Dizzee Rascal","1","Grime"
"2016","Tommy Trash","3","House"
"2016","Craig Mack","4","Hip-Hop"
"2016","Adventure Club","3","dubstep"
"2016","LaBrassBanda","4","brass"
"2016","Monsta","6","dubstep"
"2016","The xx","6","indie"
"2016","Disturbed","3","metal"
"2016","Bullet for My Valentine","4","metalcore"
"2016","Bassnectar","3","dubstep"
"2016","Blank Banshee","4","vaporwave"
"2016","GENER8ION","8","french"
"2016","Apparat","1","idm"
"2016","Talstrasse 3-5","15","House"
"2016","edIT","14","glitch"
"2016","Ben esser","3","electronic"
"2016","Varien","4","dubstep"
"2016","DJ Snake","14","trap"
"2016","Coppa","2","Drum and bass"
"2016","Dr. Dre","21","Hip-Hop"
"2016","dead prez","10","Hip-Hop"
"2016","Boot Camp Clik","4","Hip-Hop"
"2016","Tinlicker","10","electronic"
"2016","Paul Ritch","2","minimal"
"2016","Dream","1","j-pop"
"2016","Ben Khan","1","electronic"
"2016","Snoop Lion","8","reggae"
"2016","David August","1","deep house"
"2016","New Order","7","new wave"
"2016","Dawn Golden","7","electronic"
"2016","Avrosse","2","minimal techno"
"2016","Fatlip","5","Hip-Hop"
"2016","Galantis","3","House"
"2016","Seven Lions","3","dubstep"
"2016","glitterbitch","1","USA"
"2016","Jva","1","trance"
"2016","Dog Blood","8","dubstep"
"2016","Xilent feat. Shaz Sparks","1","electronic"
"2016","Scenario Rock","2","french"
"2016","Das Pop","4","belgian"
"2016","The Hacker","1","electro"
"2016","Magic Sword","5","synthwave"
"2016","Girl Talk","8","mashup"
"2016","Moby","9","electronic"
"2016","Autoerotique","1","electro"
"2016","Neil Diamond","1","singer-songwriter"
"2016","Eminem","7","Hip-Hop"
"2016","Apollo Brown","6","instrumental hip-hop"
"2016","Woodkid","2","indie"
"2016","Nosliw","2","reggae"
"2016","NxxxxxS","13","vaporwave"
"2016","Vindata","10","electronic"
"2016","Djedjotronic","2","electronic"
"2016","CTZNSHP","1","indie rock"
"2016","Bora York","1","indie pop"
"2016","Steel Pulse","1","reggae"
"2016","Chezidek","1","reggae"
"2016","The Heptones","1","reggae"
"2016","AutoLaser","3","dubstep"
"2016","The Shoes","2","electronic"
"2016","GosT","2","synthwave"
"2016","Phenomden","6","reggae"
"2016","Nobody","5","electronic"
"2016","Watermät","4","House"
"2016","Eric Prydz","5","House"
"2016","Men Without Hats","4","new wave"
"2016","Damian Marley","5","reggae"
"2016","Bob Marley & The Wailers","6","reggae"
"2016","Phoenix","6","indie"
"2016","257ers","17","Hip-Hop"
"2016","Pleasurekraft","2","tech house"
"2016","Wiz Khalifa","7","Hip-Hop"
"2016","SKATERS","6","indie rock"
"2016","A-Trak & Tommy Trash","5","null"
"2016","Slow Magic","8","chillwave"
"2016","Pheeno","1","electronic"
"2016","Hot Sugar","1","electronic"
"2016","ODESZA","2","chillwave"
"2016","Kid Simius","13","dubstep"
"2016","PANTyRAiD","1","dubstep"
"2016","Depth Affect","1","idm"
"2016","Onra","1","instrumental hip-hop"
"2016","Jensen Interceptor","1","electro"
"2016","Lyre le temps","1","electro-swing"
"2016","Inner Circle","1","reggae"
"2016","Zonderling","21","Progressive House"
"2016","Rihanna","3","pop"
"2016","Andrew Bayer","1","Progressive House"
"2016","No Mana","1","electronic"
"2016","AWE","1","black metal"
"2016","Daniel Portman","2","Progressive House"
"2016","The Cat Empire","4","ska"
"2016","Jimmy Edgar","1","idm"
"2016","Devries","9","shoegaze"
"2016","Banx & Ranx","5","null"
"2016","Trinix","5","electronic"
"2016","GoldLink","2","electronic"
"2016","Culcha Candela","3","reggae"
"2016","Yung Hurn ft. Meilner","4","null"
"2016","Little Big","1","electronic"
"2016","Lil Kleine & Ronnie Flex","1","null"
"2016","I'm Not a Band","2","electro"
"2016","High Speed RAM","1","null"
"2016","Editors","2","indie"
"2016","The Geek x Vrv","16","jazz"
"2016","Rage Against the Machine","11","rock"
"2016","Ganz","3","electronic"
"2016","Rudimental","1","Drum and bass"
"2016","Genetikk","15","Deutschrap"
"2016","Heisskalt","4","alternative"
"2016","Alligatoah","11","Hip-Hop"
"2016","Showtek","5","hardstyle"
"2016","Mattafix","3","Hip-Hop"
"2016","Peter Alexander","1","peter alexander"
"2016","Langenhagen","2","trance"
"2016","XXYYXX","3","chillwave"
"2016","JAY Z","6","Hip-Hop"
"2016","Angerfist","2","hardcore"
"2016","Fat Jon","1","Hip-Hop"
"2016","JNTHN STEIN","1","trap"
"2016","InnerCut","1","electronic"
"2016","Lindsay Lowend","2","electronic"
"2016","Ferdinand Dreyssig","9","electronic"
"2016","Alicia Keys","1","soul"
"2016","Het Verzet","9","underground hip-hop"
"2016","Tiga","3","electronic"
"2016","Atom™","3","glitch"
"2016","Karate Andi","2","rap"
"2016","High Contrast","1","Drum and bass"
"2016","Fleet Foxes","2","folk"
"2016","Teenage Bad Girl","1","electro"
"2016","Poldoore","11","downtempo"
"2016","Mr. Green","1","Hip-Hop"
"2016","Sandwich of Justice","1","null"
"2016","Muggs Majandhra","1","null"
"2016","Wildstylez","1","hardstyle"
"2016","Milair","1","null"
"2016","Gaboo","1","dubstep"
"2016","Manu Hell","1","techno"
"2016","Daniel blotox","1","null"
"2016","Acki","1","minimal techno"
"2016","Gnarls Barkley","6","funk"
"2016","Monk","1","austrian"
"2016","Radiohead","1","alternative"
"2016","Mat Zo & Porter Robinson","1","null"
"2016","Claptone","5","deep house"
"2016","HVOB","4","deep house"
"2016","Hoosky","4","beats"
"2016","Mayhem","1","black metal"
"2016","Mr. Bill","3","glitch"
"2016","Duke Dumont","1","House"
"2016","Stephan Bodzin","2","minimal"
"2016","Loz Contreras","1","Drum and bass"
"2016","Coffee","1","Disco"
"2016","Jack Wall","8","Soundtrack"
"2016","Gramatik","4","Hip-Hop"
"2016","Nexus 6p is a joke! Round TWO","2","null"
"2016","FrankJavCee","9","vaporwave"
"2016","Casper","1","Hip-Hop"
"2016","Era","2","new age"
"2016","âme","1","minimal"
"2016","Marcin Przybyłowicz","5","Soundtrack"
"2016","Big Gigantic","1","electronic"
"2016","Shawn the Savage Kid","1","hip hop"
"2016","Jori Hulkkonen","3","electronic"
"2016","Favored Nations","9","electronic"
"2016","Pyramid","6","Progressive metal"
"2016","Chipzel","2","chiptune"
"2016","Mr. Carmack","3","trap"
"2016","N'to","1","techno"
"2016","Popof","2","minimal"
"2016","Them Jeans","4","electronic"
"2016","BLESS of SHAHMEN","3","null"
"2016","Some","2","hardcore"
"2016","B-Complex","4","Drum and bass"
"2016","Rubi Dan","5","null"
"2016","M.I.A.","8","Hip-Hop"
"2016","The Chainsmokers","10","electronic"
"2016","juse ju","4","Hip-Hop"
"2016","Frenship","1","electronic"
"2016","Mike Posner","3","rnb"
"2016","Shawn Mendes","2","pop"
"2016","Jennifer Lopez","1","pop"
"2016","Imany","1","soul"
"2016","Justin Timberlake","1","pop"
"2016","Cheat Codes","1","electronic"
"2016","Desiigner","2","Hip-Hop"
"2016","Four Tet","3","electronic"
"2016","Hoodboi","1","trap"
"2016","N.A.S.A.","1","Hip-Hop"
"2016","A.N.A.L.","1","minimal"
"2016","Commodo","1","dubstep"
"2016","DJ Paypal","1","footwork"
"2016","John B","2","Drum and bass"
"2016","Yung Hurn & Rin","3","null"
"2016","K.Ronaldo","1","null"
"2016","K. Ronaldo","1","Hip-Hop"
"2016","Voll Okay","1","RocketbeansTV"
"2016","Benny Page","4","Drum and bass"
"2016","Sam Hulick","1","Soundtrack"
"2016","Rico","1","reggae"
"2016","Tanya Stephens","1","reggae"
"2016","Pappenheimer","8","schranz"
"2016","Hans Zimmer","1","Soundtrack"
"2016","Conclusion","1","polish"
"2016","Ostblockschlampen","1","electro"
"2016","Mike Maass","2","techno"
"2016","Feist","2","female vocalists"
"2016","LCD Soundsystem","5","electronic"
"2016","Green Day","3","punk rock"
"2016","Freakme","1","House"
"2016","Midge Ure","2","new wave"
"2016","Boston Bun","2","electronic"
"2016","Surkin","10","electro"
"2016","Klaxons","3","new rave"
"2016","CRAZY Feminist tries to get me fired","1","null"
"2016","L D R U","3","trap"
"2016","Home","1","chillwave"
"2016","Post Malone","1","Hip-Hop"
"2016","Jalen Santoy","1","Hip-Hop"
"2016","Yung Lean","1","Hip-Hop"
"2016","Rich Homie Quan","1","Hip-Hop"
"2016","Yung Hurn & Lex Lugner","1","null"
"2016","Queen","1","classic rock"
"2016","Biggus Dickus","1","null"
"2016","Audio88 & Yassin","25","Hip-Hop"
"2016","Huss und Hodn feat. Audio88","3","null"
"2016","MMM","1","electronic"
"2016","Excision","2","dubstep"
"2016","Yeah Yeah Yeahs","1","indie"
"2016","Trailerpark","15","Deutschrap"
"2016","Christian Steiffen","8","Schlager"
"2016","Sum 41","8","punk rock"
"2016","Audio88 (mit Yassin & Morlockk Dilemma)","1","null"
"2016","Audio88 mit Retrogott und Yassin","1","null"
"2016","Audio88 & Yassin feat. Retrogott","1","rap"
"2016","Audiogott (Audio88 & Retrogott)","1","null"
"2016","Young Wolf Hatchlings","1","null"
"2016","Moto X Style (Pure Edition)","1","null"
"2016","Clint Mansell","1","Soundtrack"
"2016","Benny Benassi","2","electronic"
"2016","ABSRDST","2","future bass"
"2016","California City","1","null"
"2016","Baths","1","electronic"
"2016","Varoufakis and the fake finger #varoufake | NEO MAGAZIN ROYALE mit Jan Böhmermann","1","null"
"2016","Eier aus Stahl: Tom Beck und andere YouTube-Manager | NEO MAGAZIN ROYALE mit Jan Böhmermann","1","null"
"2016","Deutscher Schlager","3","Deutsche Schlager"
"2016","SpongeBob & Patrick","2","elektro-dance-pop"
"2016","Bananafishbones","5","alternative"
"2016","Alexander Marcus","4","Electrolore"
"2016","Weekend","9","shoegaze"
"2016","Working on our remix of The Prodigy","1","null"
"2016","Big Dope P","1","bounce"
"2016","Spank Rock","1","Hip-Hop"
"2016","Mickie Krause","1","party"
"2016","The Opposites","1","nederhop"
"2016","Metrickz","1","Deutschrap"
"2016","Solomun & Stimming","1","minimal techno"
"2016","Kalim","8","Hip-Hop"
"2016","Gryffin","1","dance"
"2016","Deorro","5","House"
"2016","Fatoni","1","Hip-Hop"
"2016","Kungs","1","House"
"2016","Money Boy","8","swag"
"2016","Rick Arena","1","Partymusik"
"2016","Scooter","9","techno"
"2016","ApoRed","1","Hip-Hop"
"2016","Gender Neutral Pronouns","1","null"
"2016","DyE","5","electronic"
"2016","Skrillex & Diplo","1","electro house"
"2016","Brave New World","1","krautrock"
"2016","Kendrick Lamar","11","Hip-Hop"
"2016","Daya","1","pop"
"2016","yall","1","math rock"
"2016","Zayn","2","pop"
"2016","Justin Bieber","6","pop"
"2016","Kygo","1","electronic"
"2016","Lukas Graham","2","pop"
"2016","Izzy Bizu","1","soul"
"2016","30 Life Hacks Debunked","1","null"
"2016","Danny Baranowsky","9","Soundtrack"
"2016","Stonebank","1","dubstep"
"2016","Gregory Porter","4","jazz"
"2016","Data","3","electro"
"2016","HWLS","2","trap"
"2016","Johnny Sack","1","null"
"2016","Griz","3","dubstep"
"2016","Shigeto","3","idm"
"2016","ghostbusters","1","Soundtrack"
"2016","Broken Note","1","dubstep"
"2016","Emalkay","1","dubstep"
"2016","Half Pint","1","reggae"
"2016","Modjo","3","House"
"2016","KAYTRANADA","3","electronic"
"2016","Fresh Dumbledore","38","dumblecore"
"2016","Sheff","1","russian"
"2016","Evil Needle","1","beats"
"2016","Daniel Avery","1","techno"
"2016","Power Glove","2","synthwave"
"2016","Anamanaguchi","4","chiptune"
"2016","J.Views","3","trip-hop"
"2016","DIY Rubber Eggs","1","null"
"2016","Yms","2","Canadian"
"2016","Avicii","1","House"
"2016","Mein erstes Mal MDMA (Ecstasy)","1","null"
"2016","Falcon Funk","1","glitch hop"
"2016","Sodrumatic","1","instrumental"
"2016","Sixfingerz","1","beats"
"2016","Zodiak Killa","1","hip hop"
"2016","Cypress Hill & Rusko feat. Damian Marley","1","Hip-Hop"
"2016","Irish Steph","1","french"
"2016","Faithless","2","electronic"
"2016","Ufo361","4","trap"
"2016","Fresh Dumbledore feat. Rufus Beck","1","null"
"2016","Aequitas Feat. Coldmirror","1","female vocalists"
"2016","Aequitas","1","metal"
"2016","Hongkong Mietwohnung","1","coldmirror"
"2016","Fresh Dumbledore feat. Ron Zuckowski","1","comedy"
"2016","Fresh Dumbledore feat. Hermi G.","2","comedy"
"2016","Jake And Amir","4","null"
"2016","DIY Pillow Face","1","null"
"2016","Savant","1","dubstep"
"2016","Fresh Dumbledore + Ron","1","null"
"2016","Maddox vs Penn & Teller","1","null"
"2016","Spider","1","folk"
"2016","How to Use A G Pen","1","null"
"2016","Massive Attack","1","trip-hop"
"2016","The Attack That Could Disrupt The Whole Internet","1","null"
"2016","How NOT to Store Passwords!","1","null"
"2016","Why Electronic Voting is a BAD Idea","1","null"
"2016","Gladiator","3","thrash metal"
"2016","DIY Rainbow Roses","1","null"
"2016","Audio88 und Yassin","26","Hip-Hop"
"2016","Vaski","1","dubstep"
"2016","Remi","1","classical crossover"
"2016","Crookers","1","electro"
"2016","Herr von Grau","1","rap"
"2016","Tropkillaz","1","trap"
"2016","Alert312","1","Hip-Hop"
"2016","Collarbones","1","electronic"
"2016","Alan Wilkis","1","synth-pop"
"2016","Joris Delacroix","1","minimal"
"2016","Hervé","1","House"
"2016","Deichkind","2","electronic"
"2016","Robin Schulz","7","electronic"
"2016","Fake Blood","1","electro"
"2016","Canblaster","1","electronic"
"2016","Taquwami","2","chillwave"
"2016","Bushido","2","Hip-Hop"
"2016","Sun Araw","3","psychedelic"
"2016","DJ Antoine","4","House"
"2016","Hoodie Allen","4","Hip-Hop"
"2016","DMX","7","Hip-Hop"
"2016","Backstreet Boys","3","pop"
"2016","Betontod","10","deutschpunk"
"2016","Hardwell","7","House"
"2016","La Bouche","6","eurodance"
"2016","Kraftklub","20","german"
"2016","Rocketbeans GmbH","5","null"
"2016","H-Blockx","4","crossover"
"2016","Enter Shikari","6","post-hardcore"
"2016","Timmy Trumpet","5","House"
"2016","War","6","funk"
"2016","Pitbull","1","Hip-Hop"
"2016","Rev Theory","1","hard rock"
"2016","Metal Gear Solid V","1","null"
"2016","Croquet Club","1","House"
"2016","Vincz Lee","1","null"
"2016","grim104","1","Hip-Hop"
"2016","Vice","1","hard rock"
"2016","Habstrakt","1","dubstep"
"2016","Jupe","1","USA"
"2016","P.H. Fat","1","Hip-Hop"
"2016","ZZT","1","electronic"
"2016","Koi Child","1","Hip-Hop"
"2016","Ki:Theory","1","electronic"
"2016","Bee's Knees","1","sxsw 2016"
"2016","Unlike Pluto","1","electronic"
"2016","Sweater Beats","1","electronic"
"2016","WoodzSTHLM","1","null"
"2016","Upsilone","1","null"
"2016","MythSyzer","1","french instrumental"
"2016","Kim Wilde","1","80s"
"2016","Dan Croll","4","indie pop"
"2016","T.I.","5","Hip-Hop"
"2016","Blood Spencore","2","hip hop"
"2016","Sex Bob-Omb","1","Garage Rock"
"2016","Panama","6","electronic"
"2016","Kraddy","1","glitch-hop"
"2016","View","1","indie"
"2016","Tinush","1","trance"
"2016","Wet Paint","1","indie"
"2016","The Bad Decisions","1","null"
"2016","Sub Focus","1","Drum and bass"
"2016","Cuthead","1","Hip-Hop"
"2016","The Prototypes","1","Drum and bass"
"2016","Jesse Rose","1","House"
"2016","Benny Smiles","3","electronic"
"2016","Black Sun Empire","1","Drum and bass"
"2016","Bring Me the Horizon","3","deathcore"
"2016","Mike Oldfield","1","Progressive rock"
"2016","clipping.","1","Hip-Hop"
"2016","The Gregory Brothers & Daym Drops","1","null"
"2016","The Gregory Brothers","1","comedy"
"2016","AV AV AV","3","electronic"
"2016","The Rakes","1","indie"
"2016","Axel Le Baron","1","electronic"
"2016","Africa HiTech","2","dubstep"
"2016","Avenged Sevenfold","1","metalcore"
"2016","The Crystal Method","1","electronic"
"2016","Petit Biscuit","2","electronic"
"2016","EvenS","1","ambient"
